Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Chk1/Chk2(Cds1)-mediated inactivation of cyclin B-Cdk1 complex	1/5	2.499917995416556E-4	0.0033149209822578786	0	0	19995.0	165840.17843725558	CDK1
ERK activation	1/5	2.499917995416556E-4	0.0033149209822578786	0	0	19995.0	165840.17843725558	CDK1
Cyclin B2-mediated events	1/5	2.499917995416556E-4	0.0033149209822578786	0	0	19995.0	165840.17843725558	CDK1
Phosphorylation of Emi1	1/6	2.999905873105514E-4	0.0033149209822578786	0	0	19994.0	162186.51863187927	CDK1
G2/M DNA damage checkpoint	1/9	4.499872571388355E-4	0.0033149209822578786	0	0	19991.0	154056.46923976458	CDK1
Cdc25 and Chk1 regulatory pathway in response to DNA damage	1/10	4.999862257578379E-4	0.0033149209822578786	0	0	19990.0	151942.5908680334	CDK1
E2F-enabled inhibition of pre-replication complex formation	1/10	4.999862257578379E-4	0.0033149209822578786	0	0	19990.0	151942.5908680334	CDK1
Splicing regulation through Sam68	1/10	4.999862257578379E-4	0.0033149209822578786	0	0	19990.0	151942.5908680334	CDK1
Activation of Src by protein tyrosine phosphatase alpha	1/10	4.999862257578379E-4	0.0033149209822578786	0	0	19990.0	151942.5908680334	CDK1
Recruitment of NuMA to mitotic centrosomes	1/11	5.499852259717758E-4	0.0033149209822578786	0	0	19989.0	150029.8210287992	CDK1
Sonic Hedgehog (SHH) receptor PTCH1 regulation of cell cycle	1/11	5.499852259717758E-4	0.0033149209822578786	0	0	19989.0	150029.8210287992	CDK1
AKAP95 role in mitosis and chromosome dynamics	1/15	7.499814841592997E-4	0.0033149209822578786	0	0	19985.0	143801.30885993244	CDK1
Signaling to p38 via RIT and RIN	1/15	7.499814841592997E-4	0.0033149209822578786	0	0	19985.0	143801.30885993244	CDK1
Cyclin A/B1-associated events during G2/M transition	1/15	7.499814841592997E-4	0.0033149209822578786	0	0	19985.0	143801.30885993244	CDK1
Rb tumor suppressor/checkpoint signaling in response to DNA damage	1/16	7.999806025552998E-4	0.0033149209822578786	0	0	19984.0	142504.36677868527	CDK1
Control of cell cycle and breast tumor growth by estrogen-responsive protein Efp	1/16	7.999806025552998E-4	0.0033149209822578786	0	0	19984.0	142504.36677868527	CDK1
Protein kinase A (PKA) at the centrosome	1/16	7.999806025552998E-4	0.0033149209822578786	0	0	19984.0	142504.36677868527	CDK1
G1/S-specific transcription	1/17	8.499797390404818E-4	0.0033149209822578786	0	0	19983.0	141285.76583697114	CDK1
SHC-related events	1/17	8.499797390404818E-4	0.0033149209822578786	0	0	19983.0	141285.76583697114	CDK1
SHC1 events in EGFR signaling	1/17	8.499797390404818E-4	0.0033149209822578786	0	0	19983.0	141285.76583697114	CDK1
Cell cycle progression regulation by PLK3	1/19	9.4997806231055E-4	0.003368104039101041	0	0	19981.0	139049.2109571672	CDK1
FRS2-mediated activation	1/19	9.4997806231055E-4	0.003368104039101041	0	0	19981.0	139049.2109571672	CDK1
APC/C activator regulation between G1/S and early anaphase	1/21	0.0010499764455398322	0.0034820686634849116	0	0	19979.0	137035.71221916509	CDK1
Progesterone-initiated oocyte maturation	1/23	0.0011499748819949903	0.0034820686634849116	0	0	19977.0	135204.63922267244	CDK1
Cyclins and cell cycle regulation	1/23	0.0011499748819949903	0.0034820686634849116	0	0	19977.0	135204.63922267244	CDK1
APC/C- and Cdc20-mediated degradation of Nek2A	1/25	0.001249973366379199	0.0034820686634849116	0	0	19975.0	133525.54486996148	CDK1
G0 and early G1 pathway	1/25	0.001249973366379199	0.0034820686634849116	0	0	19975.0	133525.54486996148	CDK1
SHC1 events in ERBB2 signaling	1/25	0.001249973366379199	0.0034820686634849116	0	0	19975.0	133525.54486996148	CDK1
Cell cycle: G2/M checkpoint	1/27	0.0013499718942362672	0.0036309588879458224	0	0	19973.0	131975.02298599784	CDK1
Cell cycle: G1/S checkpoint	1/28	0.0013999711732997815	0.003639925050579432	0	0	19972.0	131242.0761597353	CDK1
Retinoic acid receptor-mediated signaling	1/30	0.0014999697593334861	0.0037741174589681265	0	0	19970.0	129851.13732048514	CDK1
Stathmin and breast cancer resistance to antimicrotubule agents	1/31	0.0015499690656704042	0.00377804959757161	0	0	19969.0	129189.85098816035	CDK1
E2F-mediated regulation of DNA replication	1/33	0.001649967703211374	0.003899923662135975	0	0	19967.0	127928.56031580272	CDK1
Integrated cancer pathway	1/35	0.0017499663721595958	0.004011352171157816	0	0	19965.0	126740.98858805298	CDK1
Signaling to ERKs	1/36	0.0017999657178272253	0.004011352171157816	0	0	19964.0	126172.23364250173	CDK1
FRS2-mediated cascade	1/39	0.0019499637955508469	0.004224921557026835	0	0	19961.0	124555.53162481484	CDK1
FOXM1 transcription factor network	1/41	0.00204996254668666	0.004321542665988094	0	0	19959.0	123544.88783416105	CDK1
G2/M checkpoints	1/43	0.0021499613216957388	0.004413078502428096	0	0	19957.0	122581.98940490963	CDK1
Polo-like kinase 1 (PLK1) pathway	1/46	0.0022999595269283277	0.004599919053856655	0	0	19954.0	121217.83133114419	CDK1
G1 to S cell cycle control	1/67	0.003349948122491222	0.006348740397997756	0	0	19933.0	113594.38808369274	CDK1
NCAM signaling for neurite out-growth	1/70	0.0034999466296654295	0.006348740397997756	0	0	19930.0	112704.30065625212	CDK1
AP-1 transcription factor network	1/70	0.0034999466296654295	0.006348740397997756	0	0	19930.0	112704.30065625212	CDK1
MicroRNA regulation of DNA damage response	1/70	0.0034999466296654295	0.006348740397997756	0	0	19930.0	112704.30065625212	CDK1
E2F transcription factor network	1/74	0.0036999446830449922	0.00641323745061132	0	0	19926.0	111574.38983110404	CDK1
RANKL regulation of apoptosis and immune response	1/74	0.0036999446830449922	0.00641323745061132	0	0	19926.0	111574.38983110404	CDK1
