Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
FSH regulation of apoptosis	3/263	1.198922088621031E-4	0.006674346726191969	0	0	45.535384615384615	411.1352300368491	ALDH1A3;IFITM1;IGFBP3
Delta Np63 pathway	2/47	1.4998531968970716E-4	0.006674346726191969	0	0	147.75555555555556	1300.9836975672104	COL5A1;IGFBP3
Phase II of biological oxidations: conjugation	2/71	3.4313561284053304E-4	0.01017968984760248	0	0	96.2463768115942	767.7943849934436	UGDH;NNMT
Amoebiasis	2/105	7.488201616434291E-4	0.016661248596566296	0	0	64.36569579288026	463.2406662079546	TGFB2;COL5A1
Biological oxidations	2/139	0.0013064481687192053	0.023127392773384364	0	0	48.30900243309002	320.79318407986983	UGDH;NNMT
EGFR1 pathway	2/152	0.0015591500746101818	0.023127392773384364	0	0	44.093333333333334	285.00230560714556	TGFB2;IGFBP3
Methylation	1/11	0.004392244396163033	0.042806027906441495	0	0	285.45714285714286	1549.43708775113	NNMT
BDNF signaling pathway	2/261	0.004510146260822157	0.042806027906441495	0	0	25.396396396396398	137.1767480725583	UGDH;IGFBP3
Ghrelin-mediated regulation of food intake and energy homeostasis	1/13	0.005189022379499861	0.042806027906441495	0	0	237.85714285714286	1251.416370420653	IGFBP3
Erythrocyte differentiation pathway	1/15	0.0059852428364459065	0.042806027906441495	0	0	203.85714285714286	1043.434298452164	TGFB2
Phenylalanine metabolism	1/17	0.00678090602009761	0.042806027906441495	0	0	178.35714285714286	890.6521752159383	ALDH1A3
Insulin-like growth factor (IGF) activity regulation by insulin-like growth factor binding proteins (IGFBPs)	1/17	0.00678090602009761	0.042806027906441495	0	0	178.35714285714286	890.6521752159383	IGFBP3
Tob role in T-cell activation	1/19	0.0075760122063041925	0.042806027906441495	0	0	158.52380952380952	774.0350338275504	TGFB2
Signaling events mediated by the hedgehog family	1/23	0.009164554745730224	0.042806027906441495	0	0	129.67532467532467	608.4900471331728	TGFB2
Hypoxia and p53 in the cardiovascular system	1/23	0.009164554745730224	0.042806027906441495	0	0	129.67532467532467	608.4900471331728	IGFBP3
Nicotinate and nicotinamide metabolism	1/24	0.009561342717827156	0.042806027906441495	0	0	124.03105590062111	576.7477724354015	NNMT
Ascorbate and aldarate metabolism	1/26	0.010354501736256563	0.042806027906441495	0	0	114.09714285714286	521.4620402892078	UGDH
Selective expression of chemokine receptors during T-cell polarization	1/26	0.010354501736256563	0.042806027906441495	0	0	114.09714285714286	521.4620402892078	TGFB2
TGF-beta signaling in development	1/26	0.010354501736256563	0.042806027906441495	0	0	114.09714285714286	521.4620402892078	TGFB2
Glucuronidation	1/27	0.010750872860949598	0.042806027906441495	0	0	109.7032967032967	497.25962914000377	UGDH
CTCF pathway	1/27	0.010750872860949598	0.042806027906441495	0	0	109.7032967032967	497.25962914000377	TGFB2
Cell cycle: G1/S checkpoint	1/28	0.011147105113416074	0.042806027906441495	0	0	105.63492063492063	474.9953903533844	TGFB2
Histidine metabolism	1/29	0.011543198536568492	0.042806027906441495	0	0	101.85714285714286	454.4518266085444	ALDH1A3
Pentose and glucuronate interconversions	1/29	0.011543198536568492	0.042806027906441495	0	0	101.85714285714286	454.4518266085444	UGDH
NF-kappaB activation by non-typeable Hemophilus influenzae	1/31	0.012334969042911155	0.043912489792763715	0	0	95.05714285714286	417.8062796500496	TGFB2
Cytokines and inflammatory response	1/35	0.013916845835577172	0.0475582419610775	0	0	83.85714285714286	358.4603752954014	TGFB2
ALK in cardiac myocytes	1/37	0.014706952762456068	0.0475582419610775	0	0	79.19047619047619	334.1390605677817	TGFB2
Signal transduction through IL-1R	1/38	0.015101798500668919	0.0475582419610775	0	0	77.04633204633204	323.0507581480842	TGFB2
Vitamin A and carotenoid metabolism	1/39	0.015496505807542107	0.0475582419610775	0	0	75.01503759398496	312.59821718825697	ALDH1A3
Tyrosine metabolism	1/41	0.01628550529596983	0.048313665711377164	0	0	71.25714285714285	293.399847205648	ALDH1A3
NCAM1 interactions	1/44	0.01746796731842876	0.04923475775238118	0	0	66.27574750830564	268.2435666902731	COL5A1
Amino sugar and nucleotide sugar metabolism	1/45	0.017861844899874278	0.04923475775238118	0	0	64.76623376623377	260.68981695680077	UGDH
Syndecan 1 pathway	1/46	0.018255584335152574	0.04923475775238118	0	0	63.32380952380952	253.50320962011816	COL5A1
TGF-beta regulation of extracellular matrix	2/565	0.019923573729319192	0.049729369517437935	0	0	11.503256364712847	45.04504528769286	ALDH1A3;TGFB2
Malaria	1/51	0.020222210774875234	0.049729369517437935	0	0	56.97714285714286	222.26633779925106	TGFB2
Starch and sucrose metabolism	1/53	0.02100789576309119	0.049729369517437935	0	0	54.78021978021978	211.60815123277547	UGDH
Metabolism	3/1615	0.02160988923598573	0.049729369517437935	0	0	6.841191066997519	26.233260231571002	ALDH1A3;UGDH;NNMT
TAp63 pathway	1/55	0.02179302948367254	0.049729369517437935	0	0	52.74603174603175	201.8150262928954	IGFBP3
T cell receptor regulation of apoptosis	2/603	0.02252318785258516	0.049729369517437935	0	0	10.754853022739878	40.79541527315557	TGFB2;IFITM1
ATF2 transcription factor network	1/59	0.023361644422266112	0.049729369517437935	0	0	49.09852216748769	184.44644096582132	TGFB2
Colorectal cancer	1/62	0.024536660972781548	0.049729369517437935	0	0	46.676814988290396	173.05834842078664	TGFB2
Collagen biosynthesis and modifying enzymes	1/64	0.025319318033677134	0.049729369517437935	0	0	45.19047619047619	166.12866893112047	COL5A1
Interferon alpha/beta signaling	1/64	0.025319318033677134	0.049729369517437935	0	0	45.19047619047619	166.12866893112047	IFITM1
Retinoblastoma protein regulation	1/66	0.026101425623281816	0.049729369517437935	0	0	43.79560439560439	159.66849674970803	TGFB2
Endochondral ossification	1/66	0.026101425623281816	0.049729369517437935	0	0	43.79560439560439	159.66849674970803	TGFB2
Beta-1 integrin cell surface interactions	1/66	0.026101425623281816	0.049729369517437935	0	0	43.79560439560439	159.66849674970803	COL5A1
NCAM signaling for neurite out-growth	1/70	0.02766399371512237	0.049729369517437935	0	0	41.24844720496895	147.9839017165653	COL5A1
Pancreatic cancer	1/70	0.02766399371512237	0.049729369517437935	0	0	41.24844720496895	147.9839017165653	TGFB2
Renal cell carcinoma	1/70	0.02766399371512237	0.049729369517437935	0	0	41.24844720496895	147.9839017165653	TGFB2
Leishmaniasis	1/72	0.02844445487658815	0.049729369517437935	0	0	40.08249496981891	142.68574756562285	TGFB2
Chronic myeloid leukemia	1/73	0.028834479875414456	0.049729369517437935	0	0	39.523809523809526	140.15867684434946	TGFB2
Integrins in angiogenesis	1/74	0.02922436787889263	0.049729369517437935	0	0	38.980430528375734	137.70820955371116	COL5A1
Glycolysis and gluconeogenesis	1/75	0.029614118926114725	0.049729369517437935	0	0	38.45173745173745	135.33104533059262	ALDH1A3
MAP kinase signaling pathway	1/81	0.03194975141989611	0.0514114727180481	0	0	35.55714285714286	122.44425280744703	TGFB2
Drug metabolism: cytochrome P450	1/83	0.032727201789121446	0.0514114727180481	0	0	34.68641114982579	118.611871734907	ALDH1A3
Response to elevated platelet cytosolic calcium	1/83	0.032727201789121446	0.0514114727180481	0	0	34.68641114982579	118.611871734907	TGFB2
ECM-receptor interaction	1/84	0.03311572207601827	0.0514114727180481	0	0	34.26678141135972	116.772525740896	COL5A1
TGF-beta regulation of skeletal system development	1/85	0.03350410581625606	0.0514114727180481	0	0	33.857142857142854	114.98181239681574	TGFB2
Extracellular matrix organization	1/93	0.03660626495698383	0.05521962001985697	0	0	30.900621118012424	102.2049130477516	COL5A1
Dilated cardiomyopathy	1/100	0.03931350415205654	0.05831503115888387	0	0	28.705627705627705	92.89678500716381	TGFB2
Chagas disease	1/104	0.04085750745521912	0.05961177317236888	0	0	27.58529819694868	88.20853410483198	TGFB2
Prolactin regulation of apoptosis	1/118	0.04624443440431755	0.0648423404774544	0	0	24.267399267399266	74.59347548161342	ALDH1A3
p53 activity regulation	1/118	0.04624443440431755	0.0648423404774544	0	0	24.267399267399266	74.59347548161342	IGFBP3
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell	1/119	0.04662819989389979	0.0648423404774544	0	0	24.06053268765133	73.75876051746786	IFITM1
Signaling by PDGF	1/122	0.047778685835917385	0.06542004675994842	0	0	23.460448642266822	71.34734495992407	COL5A1
TNF-alpha effects on cytokine activity, cell motility, and apoptosis	1/135	0.05275009956416967	0.07103664484996326	0	0	21.17057569296375	62.287848035380144	TGFB2
Diabetes pathways	1/137	0.05351291321651436	0.07103664484996326	0	0	20.857142857142858	61.06621624401382	IGFBP3
p53 signaling pathway	1/139	0.05427518932356743	0.07103664484996326	0	0	20.5527950310559	59.884433789824605	IGFBP3
Myometrial relaxation and contraction pathways	1/155	0.06035408561800151	0.0778480234782918	0	0	18.4025974025974	51.66578236108292	IGFBP3
Interferon signaling	1/168	0.06526798688875428	0.08298358332998758	0	0	16.958939264328485	46.28524620277552	IFITM1
Metapathway biotransformation	1/174	0.06752834738296254	0.08464821009976994	0	0	16.36581337737407	44.10926799951956	NNMT
TGF-beta signaling pathway	1/185	0.07165992254120956	0.08857962647455071	0	0	15.378881987577639	40.53602082307047	TGFB2
Endocytosis	1/201	0.07764089162771914	0.09465807335434252	0	0	14.137142857142857	36.12974516911655	TGFB2
Platelet activation, signaling and aggregation	1/205	0.07913085511201665	0.0951708933103984	0	0	13.857142857142858	35.15075472727737	TGFB2
Antigen-activated B-cell receptor generation of second messengers	1/211	0.08136185163954485	0.09654939727892656	0	0	13.457142857142857	33.76193629009013	IFITM1
Focal adhesion	1/233	0.08950176301462505	0.10481127510923197	0	0	12.167487684729064	29.366194482056827	COL5A1
Cytokine-cytokine receptor interaction	1/265	0.10122896371895237	0.11633612753965264	0	0	10.675324675324676	24.450447223161934	TGFB2
Interleukin-4 regulation of apoptosis	1/267	0.10195750503475176	0.11633612753965264	0	0	10.593984962406015	24.188177671180238	NNMT
Immune system signaling by interferons, interleukins, prolactin, and growth hormones	1/280	0.10668044112882412	0.12018429443627021	0	0	10.093701996927804	22.588871779629923	IFITM1
MAPK signaling pathway	1/314	0.11893013391129854	0.13230977397631963	0	0	8.981743496120492	19.124099518305975	TGFB2
Pathways in cancer	1/325	0.1228616742783758	0.13334986598506643	0	0	8.671957671957673	18.182460314131013	TGFB2
Axon guidance	1/325	0.1228616742783758	0.13334986598506643	0	0	8.671957671957673	18.182460314131013	COL5A1
Developmental biology	1/420	0.15618219830570426	0.16747247770129733	0	0	6.6733719740879645	12.390663394857798	COL5A1
Cell cycle	1/453	0.16749462446716165	0.177464542590207	0	0	6.175726927939317	11.034813707226034	TGFB2
Hemostasis pathway	1/468	0.17259261404620668	0.180714619413087	0	0	5.972774548791679	10.493097508978673	TGFB2
Adaptive immune system	1/606	0.2182274806951229	0.2258400672309993	0	0	4.577804014167651	6.968412332806683	IFITM1
Disease	1/674	0.23989273938890673	0.24540751500704253	0	0	4.100827849713436	5.854191644410584	IGFBP3
Immune system	1/998	0.3360690115258666	0.3398879775659333	0	0	2.721736638486889	2.967887094261439	IFITM1
Signal transduction	1/1020	0.3421947154168735	0.3421947154168735	0	0	2.659890649095752	2.852401194006583	COL5A1
