Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Phase II conjugation Homo sapiens R-HSA-156580	2/100	6.795551666861537E-4	0.02378443083401538	0	0	67.66666666666667	493.5655481733249	UGDH;NNMT
Biological oxidations Homo sapiens R-HSA-211859	2/199	0.0026515212863605225	0.032592013322151496	0	0	33.49407783417936	198.70769409839338	UGDH;NNMT
Metabolism of ingested SeMet, Sec, MeSec into H2Se Homo sapiens R-HSA-2408508	1/8	0.0031960315919264243	0.032592013322151496	0	0	407.85714285714283	2343.4840743955892	NNMT
TP53 Regulates Transcription of Death Receptors and Ligands Homo sapiens R-HSA-6803211	1/12	0.00479070309341298	0.032592013322151496	0	0	259.4935064935065	1385.975083259077	IGFBP3
Extracellular matrix organization Homo sapiens R-HSA-1474244	2/283	0.005280743970130371	0.032592013322151496	0	0	23.38196915776987	122.6077578172732	TGFB2;COL5A1
Methylation Homo sapiens R-HSA-156581	1/14	0.0055872022837974	0.032592013322151496	0	0	219.54945054945054	1138.8637280375192	NNMT
Glucuronidation Homo sapiens R-HSA-156588	1/20	0.0079733565142536	0.03409633012233312	0	0	150.17293233082708	725.5830081396662	UGDH
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) Homo sapiens R-HSA-381426	1/21	0.008370561681605555	0.03409633012233312	0	0	142.65714285714284	682.3340060288631	IGFBP3
RA biosynthesis pathway Homo sapiens R-HSA-5365859	1/22	0.008767627745742801	0.03409633012233312	0	0	135.85714285714286	643.5130349149837	ALDH1A3
Molecules associated with elastic fibres Homo sapiens R-HSA-2129379	1/30	0.01193915316674268	0.04178703608359938	0	0	98.33990147783251	435.442406227662	TGFB2
Elastic fibre formation Homo sapiens R-HSA-1566948	1/41	0.01628550529596983	0.04596833109735913	0	0	71.25714285714285	293.399847205648	TGFB2
Signaling by Retinoic Acid Homo sapiens R-HSA-5362517	1/42	0.016679797556906864	0.04596833109735913	0	0	69.51567944250871	284.56639751252425	ALDH1A3
TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	1/43	0.017073951550447674	0.04596833109735913	0	0	67.85714285714286	276.1922295799092	IGFBP3
Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090	1/54	0.021400531511072123	0.05085040212856927	0	0	53.74393530997305	206.60993448840276	COL5A1
ECM proteoglycans Homo sapiens R-HSA-3000178	1/55	0.02179302948367254	0.05085040212856927	0	0	52.74603174603175	201.8150262928954	TGFB2
Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	1/63	0.02492805820599394	0.054530127325611744	0	0	45.92165898617512	169.5318022982446	COL5A1
