Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cellular senescence	2/156	0.0016412534852413947	0.06729139289489718	0	0	42.93939393939394	275.34006143936904	TGFB2;IGFBP3
Ascorbate and aldarate metabolism	1/30	0.01193915316674268	0.07214522275270048	0	0	98.33990147783251	435.442406227662	UGDH
Pentose and glucuronate interconversions	1/34	0.013521584565055974	0.07214522275270048	0	0	86.40259740259741	371.8308142207318	UGDH
Nicotinate and nicotinamide metabolism	1/35	0.013916845835577172	0.07214522275270048	0	0	83.85714285714286	358.4603752954014	NNMT
Amino sugar and nucleotide sugar metabolism	1/48	0.019042648937520508	0.07214522275270048	0	0	60.62310030395137	240.13259456270143	UGDH
Malaria	1/50	0.01982916145118511	0.07214522275270048	0	0	58.142857142857146	227.9549801512961	TGFB2
Inflammatory bowel disease	1/65	0.025710440490540786	0.07214522275270048	0	0	44.482142857142854	162.84281408743726	TGFB2
Retinol metabolism	1/68	0.026882984076400464	0.07214522275270048	0	0	42.48400852878465	153.63329523076956	ALDH1A3
Renal cell carcinoma	1/69	0.027273557473830964	0.07214522275270048	0	0	41.857142857142854	150.7626325151401	TGFB2
p53 signaling pathway	1/73	0.028834479875414456	0.07214522275270048	0	0	39.523809523809526	140.15867684434946	IGFBP3
Pancreatic cancer	1/76	0.030003733059445183	0.07214522275270048	0	0	37.93714285714286	133.0240674608429	TGFB2
Chronic myeloid leukemia	1/76	0.030003733059445183	0.07214522275270048	0	0	37.93714285714286	133.0240674608429	TGFB2
Leishmaniasis	1/77	0.03039321031347104	0.07214522275270048	0	0	37.43609022556391	130.78433041717327	TGFB2
B cell receptor signaling pathway	1/81	0.03194975141989611	0.07214522275270048	0	0	35.55714285714286	122.44425280744703	IFITM1
Colorectal cancer	1/86	0.03389235304552857	0.07214522275270048	0	0	33.457142857142856	113.23790361856584	TGFB2
Hypertrophic cardiomyopathy	1/90	0.03544397773863309	0.07214522275270048	0	0	31.947030497592294	106.6967538219128	TGFB2
Rheumatoid arthritis	1/93	0.03660626495698383	0.07214522275270048	0	0	30.900621118012424	102.2049130477516	TGFB2
TGF-beta signaling pathway	1/94	0.03699342162417383	0.07214522275270048	0	0	30.566820276497698	100.7792703363177	TGFB2
Dilated cardiomyopathy	1/96	0.03776732657425956	0.07214522275270048	0	0	29.9203007518797	98.02820827717792	TGFB2
AGE-RAGE signaling pathway in diabetic complications	1/100	0.03931350415205654	0.07214522275270048	0	0	28.705627705627705	92.89678500716381	TGFB2
Amoebiasis	1/102	0.04008577742562173	0.07214522275270048	0	0	28.134370579915135	90.5007775576607	TGFB2
Chagas disease	1/102	0.04008577742562173	0.07214522275270048	0	0	28.134370579915135	90.5007775576607	TGFB2
Protein digestion and absorption	1/103	0.04047171032468564	0.07214522275270048	0	0	27.857142857142858	89.34209308449353	COL5A1
Toxoplasmosis	1/112	0.04393900172534527	0.07500489970760557	0	0	25.586872586872587	79.95777249377652	TGFB2
Growth hormone synthesis, secretion and action	1/119	0.04662819989389979	0.07500489970760557	0	0	24.06053268765133	73.75876051746786	IGFBP3
Cell cycle	1/124	0.048545001420476706	0.07500489970760557	0	0	23.076655052264808	69.81297485230687	TGFB2
Osteoclast differentiation	1/127	0.049693463055301444	0.07500489970760557	0	0	22.523809523809526	67.61381573648762	TGFB2
FoxO signaling pathway	1/131	0.05122285833690137	0.07500489970760557	0	0	21.826373626373627	64.85858386485305	TGFB2
Gastric cancer	1/149	0.0580785181093375	0.08211100836147715	0	0	19.154440154440156	54.51275945819848	TGFB2
Hepatitis B	1/162	0.06300283360189707	0.08362460820121642	0	0	17.596273291925467	48.646227367856696	TGFB2
Hippo signaling pathway	1/163	0.06338069234730123	0.08362460820121642	0	0	17.486772486772487	48.23894065290774	TGFB2
Hepatocellular carcinoma	1/168	0.06526798688875428	0.08362460820121642	0	0	16.958939264328485	46.28524620277552	TGFB2
Tuberculosis	1/180	0.06978392378902142	0.086701238646966	0	0	15.81245011971269	42.0983020967207	TGFB2
Transcriptional misregulation in cancer	1/192	0.07428075901853666	0.0895738564635295	0	0	14.81002243829469	38.50462656889652	IGFBP3
Diabetic cardiomyopathy	1/203	0.07838613682995695	0.09012125165535229	0	0	13.995756718528996	35.63471085401791	TGFB2
Proteoglycans in cancer	1/205	0.07913085511201665	0.09012125165535229	0	0	13.857142857142858	35.15075472727737	TGFB2
Human T-cell leukemia virus 1 infection	1/219	0.08432915615708339	0.0934458216875789	0	0	12.958060288335517	32.04564088950677	TGFB2
MAPK signaling pathway	1/294	0.11174236079929967	0.11785183414103136	0	0	9.6045831301804	21.04901451466681	TGFB2
Cytokine-cytokine receptor interaction	1/295	0.11210296418293227	0.11785183414103136	0	0	9.571428571428571	20.945516137890483	TGFB2
MicroRNAs in cancer	1/310	0.11749666476286377	0.12043408138193536	0	0	9.099861303744799	19.485945513680498	TGFB2
Pathways in cancer	1/531	0.19370711172776245	0.19370711172776245	0	0	5.245822102425876	8.610534334425619	TGFB2
