Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Proteins Involved in Glioma	10/290	4.872842111370367E-8	2.8262484245948128E-5	0	0	12.100985221674877	203.7443290946398	PDGFRA;CDKN1A;SPARC;TGFB1;ELMO1;ILK;SLC2A3;ITGA5;DKK1;LIMS1
Prostate Cancer	7/123	1.9901393555190074E-7	5.7714041310051215E-5	0	0	19.603165630299603	302.47470867121257	SMAD2;CDKN1A;TGFB1;TGFB1I1;ILK;ADAM9;CLU
TGFB Family in Epithelial to Mesenchymal Transition in Cancer	6/80	3.04095477731656E-7	5.879179236145349E-5	0	0	25.969485614646906	389.6961303965052	SMAD2;ZEB2;TGFB1;CDH1;SERPINE1;LTBP1
Proteins Involved in Prostate Cancer	7/138	4.3614330610123475E-7	6.324077938467904E-5	0	0	17.3453885621324	254.02833175560198	CDKN1A;TGFB1;CDH1;TGFB1I1;ILK;ADAM9;CLU
Proteins Involved in Diabetic Nephropathy	7/175	2.153639886395507E-6	2.1060962887296263E-4	0	0	13.5	176.15274088770747	ZEB2;TGFB1;SERPINE1;ELMO1;ILK;DKK1;ICAM1
TGF-beta Signaling	5/62	2.1787202986858203E-6	2.1060962887296263E-4	0	0	27.673350041771094	360.77117911514426	SMAD2;CDKN1A;TGFB1;SERPINE1;LTBP1
Focal Junction Assembly	4/30	3.132721179505126E-6	2.5956832630185333E-4	0	0	47.85096153846154	606.4443550253031	ELMO1;ILK;ITGA5;LIMS1
Glioma Stem Cell Program Activation	5/72	4.588864737975069E-6	3.166400434949263E-4	0	0	23.531153755034353	289.24206876202595	SMAD2;PDGFRA;TGFB1;TCF4;DKK1
TGFB Signaling activation by Blocking of Tumor Suppressors	5/73	4.913379985266098E-6	3.166400434949263E-4	0	0	23.18394024276377	283.39001716593475	SMAD2;CDKN1A;TGFB1;SERPINE1;LTBP1
Cochlear Inflammation (Noise-Induced)	3/12	8.090234011912252E-6	4.692335726909106E-4	0	0	102.16923076923077	1197.9192018022266	TGFB1;PECAM1;ICAM1
WNT in Epithelial to Mesenchymal Transition in Cancer	4/43	1.3646006072910756E-5	7.040352721793999E-4	0	0	31.879807692307693	357.1196357012839	ZEB2;CDH1;SERPINE1;TCF4
Proteins Involved in Melanoma	7/238	1.617795134471415E-5	7.040352721793999E-4	0	0	9.78688524590164	107.96756030671129	PDGFRA;CDKN1A;SPARC;CDH3;CDH1;ILK;IGF2BP3
Proteins Involved in Cataract	5/94	1.6993954845709653E-5	7.040352721793999E-4	0	0	17.694845728553595	194.33634830380717	SPARC;TGFB1;CDH1;ALDH1A1;SNCA
Proteins Involved in Pancreatic Cancer	5/94	1.6993954845709653E-5	7.040352721793999E-4	0	0	17.694845728553595	194.33634830380717	SMAD2;CDKN1A;TGFB1;CDH1;ICAM1
Proteins Involved in Systemic Scleroderma	4/49	2.3071574221013895E-5	8.921008698792039E-4	0	0	27.620833333333334	294.90513094781437	PDGFRA;SPARC;TGFB1;ICAM1
Proteins with Altered Expression in Cancer Metastases	5/106	3.040352245211616E-5	0.0011021276888892107	0	0	15.583058305830583	162.07864279430038	PDGFRA;SPARC;TGFB1;CDH1;SERPINE1
FBLN5 Potentiates Migration and Proliferation of Endothelial Cells in Cancer	3/19	3.503155869033606E-5	0.0011951943553173477	0	0	57.45	589.3945574264905	SMAD2;TGFB1;EMILIN1
Hepatocellular Carcinoma	5/112	3.962024423066749E-5	0.001276652314099286	0	0	14.704791573950452	149.0502723898783	SMAD2;PDGFRA;CDKN1A;TGFB1;TCF4
Synovial Fibroblast Proliferation in Rheumatoid Arthritis	4/57	4.2143210321859713E-5	0.0012864769466672966	0	0	23.442216981132077	236.16713741807763	SMAD2;PDGFRA;TGFB1;ITGA5
Metastatic Colorectal Cancer	5/121	5.7342979010048005E-5	0.001662946391291392	0	0	13.557744937055283	132.41117558954866	SMAD2;CDKN1A;TGFB1;CDH1;TCF4
Proteins Involved in Myocarditis	6/207	7.335453599669905E-5	0.002025982422765974	0	0	9.499759268175254	90.43966722438047	SOCS2;TGFB1;SERPINE1;LCN2;CLU;ICAM1
Proteins Involved in Neuroblastoma	6/216	9.274563660972013E-5	0.0024451122378926216	0	0	9.088479262672811	84.392436576789	CDKN1A;SPARC;SERPINE1;ILK;TGFBI;CLU
Integrins in Cancer Cell Motility, Invasion and Survival	4/75	1.2385182270682852E-4	0.0031232198769548056	0	0	17.483274647887324	157.2869636183865	SPARC;TGFB1;ILK;ITGA5
Androgens Promote Scalp Dermal Papilla Regression	3/30	1.4290160952272447E-4	0.0033464077622036245	0	0	34.02564102564103	301.24105221590395	TGFB1;TGFB1I1;DKK1
Natural Killer Cell Precursor -> Natural Killer Cell Surface Expression Markers	4/78	1.4424171388808727E-4	0.0033464077622036245	0	0	16.77195945945946	148.3315465245704	PDGFRA;ITGA5;STX11;ICAM1
Proplatelet Maturation	4/79	1.5154759987733954E-4	0.0033806772280329587	0	0	16.5475	145.52882207653082	TGFB1;SERPINE1;MYL9;ICAM1
Growth Factor Signaling in Hepatocellular Carcinoma	4/82	1.7507193817628376E-4	0.0037608045978609105	0	0	15.908653846153847	137.61484461515278	SMAD2;PDGFRA;TGFB1;TCF4
Proteins Involved in Myocardial Ischemia	6/252	2.147320309965884E-4	0.004331788594148355	0	0	7.744295830055075	65.40924937658649	SMAD2;TGFB1;SERPINE1;PECAM1;TFPI;ICAM1
Proteins Involved in Endometriosis	6/256	2.3374321907563902E-4	0.004331788594148355	0	0	7.618838709677419	63.70330010218833	CDH3;TGFB1;CDH1;SERPINE1;LCN2;ICAM1
Proteins with Altered Expression in Androgenetic Alopecia	2/7	2.3657532749450573E-4	0.004331788594148355	0	0	120.76969696969697	1008.3356546729788	TGFB1;DKK1
WNT Signaling Activation by Blocking of Tumor Suppressors	3/36	2.4767054052336236E-4	0.004331788594148355	0	0	27.83076923076923	231.0903198395103	CDH1;TCF4;DKK1
Epithelial to Mesenchymal Transition in Cancer: Overview	4/90	2.505985293132387E-4	0.004331788594148355	0	0	14.42296511627907	119.59029963115674	PDGFRA;ZEB2;CDH1;SERPINE1
Proteins Involved in Dilated Cardiomyopathy	5/167	2.6060602404159486E-4	0.004331788594148355	0	0	9.685479129923575	79.92942405010272	TGFB1;CDH1;TPM1;ILK;NEXN
Diffuse Large-B-Cell Lymphoma	4/91	2.6145318849893947E-4	0.004331788594148355	0	0	14.256465517241379	117.6052237553147	LYN;SMAD2;TGFB1;ICAM1
Proteins Involved in Cholesteatoma	3/37	2.6886963687817376E-4	0.004331788594148355	0	0	27.010859728506787	222.06394667301706	TGFB1;LCN2;ICAM1
Endothelial Cell Dysfunction in Pyelonephritis	3/37	2.6886963687817376E-4	0.004331788594148355	0	0	27.010859728506787	222.06394667301706	SERPINE1;PECAM1;ICAM1
Proteins Involved in Chronic Obstructive Pulmonary Disease	5/170	2.829497982570225E-4	0.004337337736649712	0	0	9.507936507936508	77.68213332313385	SERPINB1;FUT8;TGFB1;SERPINE1;CTSC
Proteins Involved in Spontaneous Abortion	4/93	2.8417040343567076E-4	0.004337337736649712	0	0	13.934691011235955	113.78980177265366	CDH3;TGFB1;CDH1;SERPINE1
Proteins with Altered Expression in Cancer-Associated Sustaining of Proliferative Signaling	5/175	3.233884641172529E-4	0.004809366902256582	0	0	9.22595704948646	74.14584568005331	LYN;PDGFRA;CDKN1A;PECAM1;TCF4
Interstitial Fibroblasts in Pyelonephritis	3/40	3.3940031385696067E-4	0.0049213045509259295	0	0	24.81704781704782	198.24677454765273	SMAD2;PDGFRA;TGFB1
Proteins Involved in Glioblastoma	5/178	3.496683705755042E-4	0.004946528169116888	0	0	9.064593081934122	72.14079396866015	PDGFRA;SPARC;TGFB1;CDH1;ILK
Proteins Involved in Colorectal Neoplasms	4/99	3.6082008372598565E-4	0.0049827535371683735	0	0	13.050657894736842	103.45427616282636	CDKN1A;SPARC;TGFB1;CDH1
Kruppel-like Factor 6 Signaling in Prostate Cancer	2/9	4.0377900206164984E-4	0.005446321423157137	0	0	86.25541125541126	674.0552332096978	CDKN1A;CDH1
MicroRNAs Role in Melanoma	3/43	4.208635722139596E-4	0.005547747088274922	0	0	22.95230769230769	178.41292023227638	CDKN1A;ZEB2;CDH1
Medulloblastoma	4/104	4.351603687657273E-4	0.005608733641869374	0	0	12.395	95.93477056457326	SMAD2;PDGFRA;CDKN1A;TGFB1
CDH1 Down regulation Promotes Cancer Cell Migration and Metastases	3/44	4.5056312176119863E-4	0.0056810132743803305	0	0	22.391369606003753	172.52577992612848	ZEB2;CDH1;TCF4
Peripheral Tissue Microangiopathy	3/46	5.139248272476175E-4	0.006342051059651451	0	0	21.347763864042935	161.67587114431686	TGFB1;SERPINE1;ICAM1
Hodgkin Lymphoma	4/110	5.38085756474798E-4	0.006476803934904284	0	0	11.689858490566039	87.99532342134367	LYN;SMAD2;TGFB1;ICAM1
TGFBR Signaling in Pancreatic Neoplasms	3/47	5.476343139107085E-4	0.006476803934904284	0	0	20.861538461538462	156.6681261911668	SMAD2;CDKN1A;TGFB1
Proteins Involved in Ependymoma	2/11	6.141796834823028E-4	0.006476803934904284	0	0	67.08080808080808	496.077536690995	PDGFRA;TGFB1
TGF-beta Signaling in Skin Aging	2/11	6.141796834823028E-4	0.006476803934904284	0	0	67.08080808080808	496.077536690995	SMAD2;TGFB1
TGFBR1/AP-1 Signaling	2/11	6.141796834823028E-4	0.006476803934904284	0	0	67.08080808080808	496.077536690995	SMAD2;TGFB1
EPHA2 Mutations in Cataract	2/11	6.141796834823028E-4	0.006476803934904284	0	0	67.08080808080808	496.077536690995	CDH1;ITGA5
Glioblastoma, Proneural Subtype	2/11	6.141796834823028E-4	0.006476803934904284	0	0	67.08080808080808	496.077536690995	PDGFRA;TCF4
Hexosamine Pathway in Diabetic Microangiopathy	2/11	6.141796834823028E-4	0.006476803934904284	0	0	67.08080808080808	496.077536690995	TGFB1;SERPINE1
Proteins Involved in Vitiligo	3/50	6.571555344566322E-4	0.006806253749729406	0	0	19.527004909983635	143.08588265054038	TGFB1;DKK1;ICAM1
Pancreatic Ductal Carcinoma	4/117	6.78792668290459E-4	0.006847302037885566	0	0	10.961836283185841	79.96873133270765	SMAD2;CDKN1A;TGFB1;TCF4
Vascular Endothelial Cell Activation by Growth Factors	3/51	6.965358969573248E-4	0.006847302037885566	0	0	19.119230769230768	138.98516842101785	TGFB1;TFPI;ICAM1
Hashimoto's Thyroiditis	3/51	6.965358969573248E-4	0.006847302037885566	0	0	19.119230769230768	138.98516842101785	LYN;TGFB1;ICAM1
Proteins with Altered Expression in Systemic Scleroderma	2/12	7.353984087050349E-4	0.00699231273850689	0	0	60.36969696969697	435.57328910015156	PDGFRA;TGFB1
PRL Expression Regulation by BMP4 and TGFB1	2/12	7.353984087050349E-4	0.00699231273850689	0	0	60.36969696969697	435.57328910015156	SMAD2;TGFB1
Proteins Involved in Glomerulonephritis	4/121	7.699605004846875E-4	0.007202856294856755	0	0	10.584935897435898	75.8852190981411	LYN;TGFB1;SERPINE1;ICAM1
Proteins Involved in Werner Syndrome (Adult Progeria)	2/13	8.672004982370924E-4	0.00787543368568928	0	0	54.878787878787875	386.90864481269017	SERPINE1;ICAM1
Hepatic Stellate Cells in non-Alcoholic Fatty Liver Disease	3/55	8.690133722139896E-4	0.00787543368568928	0	0	17.644970414201183	124.36443430473982	PDGFRA;TGFB1;CDH1
MITF as a Regulator of Melanoma Cell Development	3/57	9.645260399673187E-4	0.008529144773726776	0	0	16.98974358974359	117.97463415100592	CDKN1A;CDH1;TCF4
Proteins Involved in Hepatocellular Carcinoma	4/130	0.001006200463759213	0.008529144773726776	0	0	9.824404761904763	67.80385606749192	PDGFRA;CDKN1A;TGFB1;ICAM1
Ovarian Cancer	4/130	0.001006200463759213	0.008529144773726776	0	0	9.824404761904763	67.80385606749192	SMAD2;PDGFRA;TGFB1;TCF4
TGFBR/BMPR -> SMAD2/3 Signaling	2/14	0.0010095147214072258	0.008529144773726776	0	0	50.303030303030305	347.00466642918985	SMAD2;TGFB1
Proteins with Altered Expression in Cancer-Associated Evading of Growth Suppressors	3/58	0.001014674119633013	0.008529144773726776	0	0	16.68	114.97837221112536	SMAD2;CDH1;ILK
Proliferative Diabetic Retinopathy	3/60	0.00111985555442621	0.009148115796721151	0	0	16.09311740890688	109.3455805495442	TGFB1;SERPINE1;MYL9
Proteins Involved in Multiple Myeloma	3/60	0.00111985555442621	0.009148115796721151	0	0	16.09311740890688	109.3455805495442	TGFB1;DKK1;ICAM1
Proteins Involved in Periodontitis	3/61	0.001174928866297824	0.009464704756288026	0	0	15.814854111405836	106.69566719685828	TGFB1;SERPINE1;CTSC
Proteins Involved in Androgenetic Alopecia	2/16	0.0013253963875063156	0.010530546640461137	0	0	43.112554112554115	285.66566773659633	TGFB1;TGFB1I1
Proteins Involved in Ulcerative Colitis	4/141	0.00135908006250068	0.010652249138518843	0	0	9.030565693430656	59.610287624167505	TGFB1;CA2;CDH1;ICAM1
Androgens in Sebocyte Maturation	3/65	0.001412227293243306	0.010777524080014703	0	0	14.791563275434243	97.07092352816606	FADS2;TGFB1;DKK1
HPV Infection and Cancer	3/65	0.001412227293243306	0.010777524080014703	0	0	14.791563275434243	97.07092352816606	CDKN1A;CDH1;FURIN
Vascularization in Hepatocellular Carcinoma	2/17	0.0014988231077721463	0.011174748441686744	0	0	40.236363636363635	261.66009341787907	SMAD2;TGFB1
Melanoma	4/145	0.0015064306043720854	0.011174748441686744	0	0	8.772606382978724	57.00450386906513	CDKN1A;TGFB1;CDH1;TCF4
CD16/CD14 Proinflammatory Monocyte Activation	3/67	0.0015413446126464475	0.011174748441686744	0	0	14.327884615384615	92.77448736969174	LYN;TGFB1;PECAM1
Skin Fibrosis	3/67	0.0015413446126464475	0.011174748441686744	0	0	14.327884615384615	92.77448736969174	SMAD2;PDGFRA;TGFB1
Metabolic Effects of Oncogenes and Tumor Suppressor in Cancer Cells	3/68	0.0016085848542601651	0.011518261919393775	0	0	14.106745562130177	90.74023662909386	FADS2;SLC2A3;TCF4
Proteins Involved in Adhesion, Migration and Invasion of Endometriotic Cell	2/18	0.0016824805132125557	0.011617127353134313	0	0	37.71969696969697	240.93403928127228	CDH3;CDH1
Proteins Involved in Cryptorchidism	2/18	0.0016824805132125557	0.011617127353134313	0	0	37.71969696969697	240.93403928127228	SMAD2;TGFB1
Macrophage Survival through CCR5 and CXCR4 Mediated Signaling	2/18	0.0016824805132125557	0.011617127353134313	0	0	37.71969696969697	240.93403928127228	LYN;ELMO1
Chronic Myeloid Leukemia	3/70	0.001748518038984865	0.011792330960595601	0	0	13.684270952927669	86.88125406968709	SMAD2;CDKN1A;TGFB1
Dilated Cardiomyopathy	3/70	0.001748518038984865	0.011792330960595601	0	0	13.684270952927669	86.88125406968709	SMAD2;TGFB1;TPM1
